총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
0.10342562954758756,0.031382949489939,0.10342562954758756,5,2,36,3.5,0.14285714285714285,9
0.03612705950411491,0.02077446975216348,0.03612705950411491,3,0,12,2.333333333333333,0.03571428571428571,25
0.11234630045857143,0.015630879018518336,0.11234630045857143,21,2,118,2.4322033898305087,0.3588850174216028,3
0.030589312747513357,0.02366333578064911,0.030589312747513357,1,2,3,1.0,0.3333333333333333,14
0.060663564381601545,0.0583438201518839,0.060663564381601545,21,2,36,1.9444444444444444,0.4,9
0.06278174784350098,0.02952562001406385,0.06278174784350098,6,2,16,1.6875,0.4074074074074074,21
0.025033734718118286,0.011928902893234557,0.025033734718118286,0,2,5,5.4,0.5185185185185185,62
0.23034981635956894,0.058893409298766526,0.23034981635956894,0,2,49,2.591836734693877,0.2677165354330709,6
0.022498351670155264,0.005653722198187484,0.022498351670155264,36,2,2,1.0,0.5,44
0.025339779301966202,0.007006557021283192,0.025339779301966202,17,2,4,2.0,0.25,40
0.1524068141409183,0.030901002084211152,0.1524068141409183,5,0,70,3.7142857142857135,0.2153846153846154,4
0.08693440889640085,0.22137450836432404,0.08693440889640085,31,2,1,1.0,0.0,0
0.06287925998567799,0.02463568580974915,0.06287925998567799,5,2,31,2.4516129032258065,0.03947368421052632,11
0.022564339165979427,0.0044678779235676515,0.022564339165979427,9,2,2,10.5,0.0,65
0.025269775981249448,0.00957130637340214,0.025269775981249448,28,2,3,2.0,0.0,54
0.04562927153117455,0.020069868281801132,0.04562927153117455,20,0,22,2.590909090909091,0.2456140350877193,15
0.0383491576969352,0.024297477103975222,0.0383491576969352,5,2,20,4.05,0.3703703703703704,16
0.0852498040296395,0.029074675073031946,0.0852498040296395,22,2,66,2.8181818181818183,0.2903225806451613,5
0.178839112496132,0.10990655575300055,0.178839112496132,20,0,40,3.45,0.37681159420289856,9
0.02297082146674266,0.006330139609735338,0.02297082146674266,4,2,2,1.5,0.0,17
0.02378091942597159,0.007619560300498436,0.02378091942597159,27,2,5,2.2,0.3636363636363637,49
0.0433305485369708,0.04527487207960306,0.0433305485369708,21,1,17,2.0588235294117645,0.2,20
0.034069357564287535,0.02658038586794923,0.034069357564287535,39,2,11,1.9090909090909087,0.2380952380952381,30
0.08256673628510242,0.01463316333648525,0.08256673628510242,36,2,51,3.941176470588236,0.6467661691542289,6
0.022435799093736084,0.005113997471889925,0.022435799093736084,17,2,1,2.0,0.0,0
0.024863100045323674,0.009847510149784182,0.024863100045323674,9,1,3,3.0,0.2222222222222222,74
0.022555011002497266,0.005383155233568342,0.022555011002497266,0,2,2,3.0,0.8333333333333334,11
0.026146185564726785,0.007563192182869448,0.026146185564726785,36,2,7,2.0,0.35714285714285715,45
0.06506156615259716,0.019470957031993134,0.06506156615259716,41,0,63,1.4920634920634919,0.09574468085106384,5
0.023066738223558772,0.00632337543561986,0.023066738223558772,0,2,3,7.0,0.2380952380952381,52
0.02319129193712991,0.006287863521513597,0.02319129193712991,5,0,3,2.0,0.16666666666666666,67
0.022155028108059145,0.004512267816200479,0.022155028108059145,9,0,1,1.0,0.0,0
0.02651936261753386,0.009965883196805057,0.02651936261753386,5,2,9,1.8888888888888888,0.2352941176470588,37
0.17724877427784513,0.028804108108412805,0.17724877427784513,3,2,54,3.4074074074074074,0.5597826086956522,6
0.03334364665078372,0.023227892071965177,0.03334364665078372,5,1,13,1.7692307692307692,0.13043478260869565,27
0.022398966318253725,0.004744786301420055,0.022398966318253725,17,2,1,5.0,1.0,0
0.09972674753092753,0.06698787099028919,0.09972674753092753,13,1,11,1.9090909090909087,0.42857142857142855,29
0.024916265525819922,0.007868989221006708,0.024916265525819922,4,0,3,1.6666666666666667,0.0,25
0.041712453139080445,0.01863811809402484,0.041712453139080445,22,2,15,2.466666666666667,0.5945945945945946,19
0.03164643445115727,0.018105439382430904,0.03164643445115727,41,2,12,2.083333333333333,0.04,26
0.05383641370605413,0.08806391017176775,0.05383641370605413,5,2,9,1.7777777777777777,0.625,30
0.022763716032030437,0.006549975268488391,0.022763716032030437,18,2,1,1.0,1.0,0
0.10080622146746417,0.03752989271738012,0.10080622146746417,41,0,14,2.2142857142857144,0.6451612903225806,20
0.024971977729649524,0.010191355667321007,0.024971977729649524,0,0,4,4.5,0.05555555555555555,85
0.07895285168587549,0.06839143711925098,0.07895285168587549,11,2,5,2.8,0.0,62
0.3109809755599633,0.12990032707600255,0.3109809755599633,9,2,115,3.095652173913044,0.2837078651685393,3
0.08231237545181135,0.018738171502816293,0.08231237545181135,9,2,122,5.80327868852459,0.1977401129943503,2
0.0872289490259181,0.02887738666133049,0.0872289490259181,9,0,52,3.692307692307693,0.359375,6
0.024356070581683688,0.011244734865512718,0.024356070581683688,6,1,5,1.2,0.16666666666666666,62
0.06917959252586625,0.019773935664248947,0.06917959252586625,9,2,48,12.145833333333336,0.902229845626072,7
0.04375359927251101,0.022359823060478765,0.04375359927251101,41,2,15,1.5333333333333334,0.6956521739130435,23
0.11515715478200197,0.07122393503010763,0.11515715478200197,0,0,15,2.6666666666666665,0.5,17
0.022355267913421458,0.00469546419849469,0.022355267913421458,0,0,2,4.5,0.0,145
0.0432766842861054,0.014961507621674107,0.0432766842861054,9,2,29,8.344827586206897,0.2231404958677686,12
0.02340978396129125,0.007732014695168266,0.02340978396129125,38,2,2,1.5,0.6666666666666666,61
0.02214745107995992,0.004486902163267435,0.02214745107995992,21,2,1,1.0,0.0,0
0.02900381961774996,0.024931618427301336,0.02900381961774996,36,2,2,2.0,0.0,41
0.02607108879734333,0.015377222489187891,0.02607108879734333,22,2,4,1.5,0.0,45
0.02255155924525206,0.005704453504053573,0.02255155924525206,17,0,1,2.0,0.0,0
0.022361291650760343,0.00483638449256716,0.022361291650760343,20,0,2,2.0,0.0,10
0.057122953853554204,0.02662266195617097,0.057122953853554204,9,1,25,1.68,0.07142857142857142,14
0.06126460792611273,0.02817278519096814,0.06126460792611273,9,0,14,2.0,0.03571428571428571,22
0.07425398296689976,0.021711589707745404,0.07425398296689976,9,2,117,6.2735042735042725,0.391008174386921,3
0.04989410703332624,0.030878454837159557,0.04989410703332624,22,2,3,3.0,0.0,83
0.023916687141129586,0.005688952271705601,0.023916687141129586,17,0,6,1.1666666666666667,0.42857142857142855,50
0.02894607845417379,0.010895957137683356,0.02894607845417379,0,2,23,5.7391304347826075,0.060606060606060615,15
0.02217607540833478,0.0045686359338294675,0.02217607540833478,29,2,1,2.0,0.0,0
0.07345313319141195,0.029300147543547896,0.07345313319141195,28,0,33,4.03030303030303,0.3308270676691729,10
0.02621795685866669,0.010346367990800725,0.02621795685866669,13,0,7,1.8571428571428568,0.15384615384615385,40
0.05724868200648073,0.023451955339540406,0.05724868200648073,9,2,19,8.157894736842103,0.43225806451612897,14
0.09048144726995237,0.05072003224256329,0.09048144726995237,9,2,63,3.6507936507936503,0.1782608695652174,5
0.045012779268261055,0.026710032538495902,0.045012779268261055,41,0,10,2.2,0.3181818181818182,31
0.057792274840159544,0.041757501539554216,0.057792274840159544,21,0,7,2.0,0.07142857142857142,42
0.04140547826456034,0.031886034939777715,0.04140547826456034,14,2,13,1.9230769230769231,0.44,25
0.033706754675138936,0.01383414526909435,0.033706754675138936,41,2,13,3.0769230769230766,0.1,26
0.03146142026281436,0.010016614502671144,0.03146142026281436,5,1,15,2.533333333333333,0.3947368421052632,20
0.026006431490896584,0.012847421369998915,0.026006431490896584,18,2,4,2.5,0.5,23
0.029185752481332528,0.009603999881626954,0.029185752481332528,5,0,5,3.0,0.13333333333333333,31
0.022677001154894832,0.006259679462699104,0.022677001154894832,41,2,1,1.0,0.0,0
0.03340270537535715,0.04148975298081652,0.03340270537535715,10,2,2,1.0,0.0,13
0.051671698872705334,0.02466809747738582,0.051671698872705334,41,2,25,2.12,0.16981132075471694,13
0.022351268926369086,0.004602104503671679,0.022351268926369086,9,0,1,8.0,0.0,0
0.061702341258325216,0.023494231427762146,0.061702341258325216,9,2,55,4.236363636363636,0.31759656652360513,6
0.1470167141957503,0.15457828897397344,0.1470167141957503,9,2,42,2.7142857142857144,0.13157894736842105,8
0.16154365345411306,0.12935355633500134,0.16154365345411306,9,0,91,3.1978021978021984,0.30927835051546393,3
0.06769984945160774,0.01725850841505536,0.06769984945160774,24,1,39,3.025641025641025,0.2542372881355932,8
0.24800564727690724,0.07221037708861491,0.24800564727690724,13,2,40,2.625,0.13333333333333333,7
0.02559129454026001,0.009627674491031128,0.02559129454026001,28,1,4,3.0,0.0,13
0.02426817705573265,0.0065837961390657835,0.02426817705573265,22,2,5,1.4,0.8571428571428571,51
0.02891963041664743,0.015467411477394274,0.02891963041664743,22,2,3,1.3333333333333333,0.25,27
0.1860972782056439,0.03779482287023637,0.1860972782056439,9,2,99,8.323232323232324,0.2536407766990291,3
0.024759336854964807,0.006783339275472401,0.024759336854964807,20,2,4,4.0,0.8125,75
0.02555616659609998,0.00876101468248544,0.02555616659609998,20,2,8,2.75,0.2272727272727273,18
0.024326267604493395,0.011532916866890919,0.024326267604493395,20,2,1,3.0,0.0,0
0.18669206649251316,0.10814505207709468,0.18669206649251316,35,0,32,1.75,0.44642857142857145,10
0.14695864469428982,0.182114114435734,0.14695864469428982,11,2,49,1.836734693877551,0.03333333333333333,7
0.024762788612210013,0.010374552049615217,0.024762788612210013,17,2,2,2.5,0.0,16
0.026330602009741876,0.017829235606048863,0.026330602009741876,0,0,3,2.333333333333333,0.0,32
0.043622487220173985,0.02467796189797089,0.043622487220173985,9,2,13,3.2307692307692313,0.11904761904761905,22
0.030218248843653955,0.022641663648623703,0.030218248843653955,5,2,3,3.0,0.4444444444444444,67
0.05162260814954245,0.02133815092845336,0.05162260814954245,27,1,21,1.5714285714285714,0.21212121212121213,16
0.02242813787643575,0.004938692626063773,0.02242813787643575,28,2,2,5.5,0.0,4
0.022232440078472922,0.0043731090258039155,0.022232440078472922,0,2,1,10.0,0.0,0
0.02472231465377997,0.0073870418152788605,0.02472231465377997,0,2,6,2.1666666666666665,0.2307692307692308,56
0.023601120758636972,0.004706737822020487,0.023601120758636972,9,2,7,6.857142857142858,0.5416666666666666,43
0.045859676327291904,0.04457590742100361,0.045859676327291904,0,0,2,2.0,0.0,1
0.022584085743098024,0.00548687257000568,0.022584085743098024,27,2,1,2.0,0.0,0
0.03707972345649087,0.021109860052055958,0.03707972345649087,5,2,12,2.6666666666666665,0.34375,28
0.08833016061417942,0.03571202092384527,0.08833016061417942,24,0,81,1.8888888888888888,0.4705882352941176,4
0.04924696569175137,0.01943572695847502,0.04924696569175137,5,2,13,2.6153846153846154,0.3235294117647059,27
0.11086849373593828,0.06027442818067673,0.11086849373593828,5,0,8,6.0,0.4791666666666667,37
0.15071147094155632,0.057047353446417176,0.15071147094155632,9,2,107,5.542056074766355,0.2951096121416526,3
0.0853057688010724,0.03109547209003116,0.0853057688010724,2,0,13,1.2307692307692308,0.375,23
0.028497063769013557,0.017744683429605383,0.028497063769013557,0,2,11,5.454545454545454,0.08333333333333333,21
0.022372067868501468,0.004949120727825136,0.022372067868501468,29,0,1,6.0,1.0,0
0.051648020659895245,0.04902898871369365,0.051648020659895245,18,2,11,1.9090909090909087,0.6666666666666666,29
0.09923365979899013,0.047473228667133584,0.09923365979899013,5,0,27,3.1481481481481484,0.3176470588235294,12
0.15202099607956568,0.03686193052347662,0.15202099607956568,3,0,28,2.607142857142857,0.273972602739726,12
0.023947416199532008,0.007570238197573071,0.023947416199532008,13,0,3,1.6666666666666667,0.6,73
0.02319139717363129,0.00623149540388461,0.02319139717363129,18,1,2,1.0,0.5,89
0.04176646051158772,0.024987986544930323,0.04176646051158772,41,1,25,1.68,0.3333333333333333,14
0.19458284248748967,0.04085561165749041,0.19458284248748967,0,1,89,2.9662921348314613,0.3257575757575757,4
0.02296071876261036,0.007209482244747549,0.02296071876261036,2,1,1,1.0,1.0,0
0.05165374973503027,0.01380455200733913,0.05165374973503027,5,0,28,2.8571428571428568,0.6,12
0.044374856644206914,0.016856885576948824,0.044374856644206914,5,2,122,4.418032786885246,0.17625231910946196,2
0.15705788865042813,0.11706530669188202,0.15705788865042813,0,2,117,2.811965811965812,0.2127659574468085,3
0.037144410229157994,0.01478535725408352,0.037144410229157994,41,1,10,2.0,0.15,35
0.037474095140675505,0.0285814540437783,0.037474095140675505,0,0,2,3.0,0.0,33
0.03873425173115834,0.03468330277711624,0.03873425173115834,9,2,54,6.25925925925926,0.3136094674556213,6
0.0448086499218078,0.015146113206909041,0.0448086499218078,5,2,22,10.772727272727273,0.4177215189873418,15
0.022121836515524473,0.004278340128040179,0.022121836515524473,5,2,1,8.0,0.0,0
0.022361291650760343,0.00520277725715558,0.022361291650760343,22,2,1,1.0,0.0,0
0.056978249454699176,0.031124219830021945,0.056978249454699176,0,0,14,2.4285714285714284,0.17647058823529413,23
0.022091886207232247,0.004293841360388151,0.022091886207232247,33,2,1,2.0,0.0,0
0.08556709208129466,0.06312101812094062,0.08556709208129466,0,0,36,3.611111111111111,0.2384615384615385,9
0.05286125018968353,0.08792298987769528,0.05286125018968353,0,0,7,3.2857142857142856,0.21739130434782608,1
0.062424857191647184,0.04490707011207391,0.062424857191647184,5,0,32,3.65625,0.7350427350427351,10
0.06755727503954062,0.05614546356435337,0.06755727503954062,5,2,31,2.3870967741935485,0.2972972972972973,10
0.034388139974262266,0.01547868510092007,0.034388139974262266,5,0,7,2.0,0.14285714285714285,47
0.08452378582555166,0.13321477239258703,0.08452378582555166,9,2,20,5.3,0.11320754716981132,16
0.02828400194832333,0.01992894798772866,0.02828400194832333,5,2,3,1.6666666666666667,0.4,42
0.05551830347107993,0.018357686708820625,0.05551830347107993,0,2,31,3.4838709677419355,0.5370370370370371,11
0.3167723633321865,0.06285045115632147,0.3167723633321865,0,0,145,1.8551724137931036,0.24907063197026025,2
0.022093927795358983,0.004298491730092543,0.022093927795358983,5,2,1,3.0,0.0,0
0.08307140003219142,0.057484206358041835,0.08307140003219142,9,2,24,3.5416666666666665,0.4588235294117647,13
0.0583083967375186,0.03590085411790238,0.0583083967375186,9,2,14,2.9285714285714284,0.12195121951219512,17
0.025238457598439307,0.012671552842996474,0.025238457598439307,41,0,2,2.0,0.0,7
0.02731161667558911,0.021775003840078015,0.02731161667558911,41,0,1,1.0,1.0,0
0.026357437317593307,0.011826031078561654,0.026357437317593307,41,0,3,2.6666666666666665,0.25,66
0.02248757545241414,0.00562553813937299,0.02248757545241414,4,2,1,1.0,1.0,0
0.1552823720748562,0.060528084710007174,0.1552823720748562,5,0,69,2.7681159420289854,0.2094240837696335,5
0.13172559376843992,0.05064816289258633,0.13172559376843992,9,2,49,3.673469387755102,0.2777777777777778,6
0.028504977553917194,0.017181002253315505,0.028504977553917194,35,0,4,2.0,0.375,59
0.03770782120077634,0.014080755783721172,0.03770782120077634,5,0,21,2.142857142857143,0.3555555555555556,16
0.022905006558780756,0.004757469127886577,0.022905006558780756,20,0,10,2.9,0.20689655172413796,34
0.02283275117693451,0.012058549563781232,0.02283275117693451,39,0,2,2.0,0.25,0
0.025471240739487803,0.015489958724445866,0.025471240739487803,3,1,1,2.0,0.0,0
0.04630482251866147,0.025227551044853525,0.04630482251866147,34,2,9,3.555555555555556,0.34375,32
0.07513245939526417,0.07274728340903103,0.07513245939526417,11,0,9,2.555555555555556,0.0,39
0.37670074972462025,0.05226451866559755,0.37670074972462025,5,0,99,3.3131313131313127,0.19207317073170727,3
0.051604831599729645,0.03537803982689351,0.051604831599729645,41,1,5,2.2,0.09090909090909093,16
0.024401827412482913,0.008655324461931088,0.024401827412482913,36,2,2,2.5,0.6,25
0.2013647751431249,0.10793367163598598,0.2013647751431249,0,0,75,3.933333333333333,0.2847457627118644,4
0.0457744894841563,0.0355711006297728,0.0457744894841563,9,2,17,5.647058823529411,0.6354166666666666,19
0.041683218438997596,0.04599920239113555,0.041683218438997596,36,2,1,3.0,0.0,0
0.023509295596994443,0.009045955517099974,0.023509295596994443,23,0,1,1.0,0.0,0
0.022224210584065148,0.0044783060253290145,0.022224210584065148,20,0,1,5.0,0.0,0
0.024066122973086575,0.010910049167090603,0.024066122973086575,41,2,1,1.0,0.0,0
0.26867853291847643,0.10270440136354478,0.26867853291847643,13,2,47,2.7021276595744683,0.5118110236220472,7
0.05801766616935124,0.028243245338004375,0.05801766616935124,0,2,34,1.8235294117647056,0.2419354838709677,10
0.02257580573516959,0.005920907075748886,0.02257580573516959,40,2,1,1.0,1.0,0
0.024040866212755817,0.009099223388259367,0.024040866212755817,41,1,1,2.0,0.0,0
0.03843667237148128,0.026094210853399212,0.03843667237148128,5,2,6,2.5,0.4666666666666667,36
0.1825801059511835,0.08492138761395168,0.1825801059511835,5,0,62,4.258064516129032,0.2196969696969697,5
0.02398067093396751,0.009233097667628212,0.02398067093396751,4,2,2,1.0,0.0,11
0.024190272578492423,0.007146068112414938,0.024190272578492423,5,0,2,7.5,0.0,3
0.02351889316592013,0.009078085344148498,0.02351889316592013,6,2,1,1.0,0.0,0
0.13740588547088822,0.13949981750821916,0.13740588547088822,9,2,26,4.461538461538462,0.2413793103448276,13
0.03856392434894775,0.03570356570620092,0.03856392434894775,21,1,8,1.5,0.16666666666666666,33
0.06604163789939205,0.03685573003053743,0.06604163789939205,28,2,16,1.9375,0.06451612903225806,21
0.0223464743513663,0.004808200433752666,0.0223464743513663,0,2,4,2.5,0.0,86
0.025075825109209495,0.011981043402041373,0.025075825109209495,20,0,6,1.8333333333333333,0.3636363636363637,45
0.022974593142952054,0.005402433129797456,0.022974593142952054,9,0,1,4.0,1.0,0
0.06243109982090894,0.030568430190200124,0.06243109982090894,22,2,22,2.272727272727273,0.24,15
0.21613810251743434,0.19361321043204752,0.21613810251743434,0,0,41,2.1951219512195124,0.3,7
0.023423186882106775,0.007034741080097686,0.023423186882106775,4,0,3,2.333333333333333,0.14285714285714285,107
0.03770557334910691,0.02011425817443396,0.03770557334910691,39,2,8,1.125,0.0,27
0.031595647315592175,0.010473196255465948,0.031595647315592175,41,2,8,3.75,0.3333333333333333,25
0.040465421645049494,0.02951434639053805,0.040465421645049494,0,0,8,3.75,0.06666666666666668,28
0.024293433816063408,0.01167101875508194,0.024293433816063408,17,2,1,1.0,1.0,0
0.09245956515797753,0.058667936828250576,0.09245956515797753,9,2,52,4.961538461538462,0.19767441860465115,6
0.10846023638164007,0.06577031964950304,0.10846023638164007,11,0,20,2.15,0.02325581395348837,17
0.22749621496927858,0.542667142037792,0.22749621496927858,0,0,18,3.388888888888889,0.3770491803278688,17
0.04573718524914777,0.01802652401775032,0.04573718524914777,13,0,61,2.19672131147541,0.17164179104477612,5
0.0988437796086843,0.029581988131692837,0.0988437796086843,9,0,73,3.7260273972602738,0.3235294117647059,4
0.02253387951302053,0.005653722198187484,0.02253387951302053,28,1,2,1.5,0.3333333333333333,32
0.02599195094830695,0.009500846226365905,0.02599195094830695,3,0,5,1.0,0.4,16
0.09032582353171434,0.02147907122252583,0.09032582353171434,20,0,36,4.222222222222221,0.17763157894736842,9
0.027298988295423727,0.01909751825270109,0.027298988295423727,40,1,2,1.0,0.5,54
0.05094640890520703,0.015039013783413963,0.05094640890520703,5,0,32,2.75,0.20454545454545456,10
0.12146107378215722,0.05155681694876561,0.12146107378215722,5,0,39,3.102564102564102,0.21487603305785125,8
0.5093081706516285,0.37712666338792117,0.5093081706516285,13,0,86,2.4651162790697674,0.2783018867924528,4
0.38485816133840856,0.07507105905828605,0.38485816133840856,5,0,176,2.772727272727273,0.29098360655737704,2
0.2063716079597337,0.04296941606857745,0.2063716079597337,5,2,66,2.560606060606061,0.3017751479289941,5
0.12445983840244862,0.08088937615995018,0.12445983840244862,3,0,21,2.142857142857143,0.5333333333333333,13
0.10850639732060459,0.03844587462885118,0.10850639732060459,9,1,35,6.085714285714285,0.3145539906103286,9
0.02328653097087715,0.008300205320868465,0.02328653097087715,31,2,1,1.0,0.0,0
0.02238608537048504,0.004554543904422221,0.02238608537048504,0,0,3,4.666666666666667,1.0,32
0.039301421750605914,0.02111267845793741,0.039301421750605914,6,2,11,2.636363636363636,0.2413793103448276,25
0.0394937098859241,0.1500688395636544,0.0394937098859241,11,1,8,1.75,0.0,22
0.034011940529135615,0.012620821537130386,0.034011940529135615,5,2,7,4.142857142857143,0.6206896551724138,34
0.022552569515665293,0.005843119073420883,0.022552569515665293,32,0,1,1.0,1.0,0
0.03058181990861523,0.012671552842996474,0.03058181990861523,36,2,9,2.555555555555556,0.08695652173913042,33
0.02858373655154861,0.00862009438841297,0.02858373655154861,5,0,45,4.2,0.31746031746031744,7
0.1358980400413017,0.06586896385535378,0.1358980400413017,0,0,16,5.875,0.3723404255319149,15
0.024487700397607497,0.007982570978029117,0.024487700397607497,28,0,12,1.3333333333333333,0.625,26
0.06959353819930723,0.027688019379358844,0.06959353819930723,5,0,26,2.730769230769231,0.14084507042253522,12
0.0803392289361113,0.01970629392309416,0.0803392289361113,13,2,60,2.033333333333333,0.2295081967213115,5
0.025002727835352224,0.014045525710203052,0.025002727835352224,22,1,1,1.0,1.0,0
0.07835436749307782,0.07087163429492645,0.07835436749307782,34,2,46,4.0,0.19021739130434784,7
0.06775895448024179,0.10001395110911318,0.06775895448024179,5,2,38,2.5526315789473686,0.3505154639175257,9
0.03463268434670479,0.01901296607625761,0.03463268434670479,20,0,21,2.142857142857143,0.2,14
0.0321596981251389,0.03002165944919894,0.0321596981251389,0,2,93,1.7419354838709675,0.32098765432098764,3
0.0440628262081606,0.03380959695386693,0.0440628262081606,13,1,5,1.2,0.5,64
0.038076010043418096,0.008985077950060667,0.038076010043418096,20,0,69,3.1739130434782608,0.8493150684931506,5
0.02281801806674157,0.006731762447841877,0.02281801806674157,21,0,1,1.0,0.0,0
0.047764625380638845,0.01500519291283657,0.047764625380638845,5,2,17,2.176470588235294,0.32432432432432434,20
0.04477975197852936,0.024734330015599878,0.04477975197852936,20,2,8,12.875,0.0,42
0.02921875464816472,0.01199513543144862,0.02921875464816472,5,2,12,2.083333333333333,0.36,15
0.03891229926311002,0.03008084597270938,0.03891229926311002,14,2,3,2.6666666666666665,0.875,98
0.02624851753866691,0.008267793653231797,0.02624851753866691,12,2,6,1.1666666666666667,0.14285714285714285,25
0.02624914895767518,0.01821817561768888,0.02624914895767518,32,2,1,1.0,1.0,0
0.06346942628540672,0.025381154165392515,0.06346942628540672,13,2,18,1.7777777777777777,0.0625,18
0.06470571944683705,0.030568430190200124,0.06470571944683705,9,1,83,4.240963855421687,0.25,4
0.022382338951035977,0.0052732374041918155,0.022382338951035977,18,0,1,1.0,0.0,0
0.022260811839244474,0.004490284250325174,0.022260811839244474,34,0,1,4.0,1.0,0
0.07641691719864525,0.04017919424594255,0.07641691719864525,0,2,14,5.642857142857142,0.4177215189873418,22
0.0398859557927809,0.02887738666133049,0.0398859557927809,20,2,10,2.6,0.19230769230769232,30
0.05281050514871898,0.024373574062774357,0.05281050514871898,11,2,8,2.625,0.42857142857142855,35
0.03618061225493623,0.014695168265877138,0.03618061225493623,11,2,7,2.2857142857142856,0.0625,27
0.02631708964296492,0.011931721299116009,0.02631708964296492,41,2,2,2.0,0.25,26
0.024586277533178446,0.009740410726289103,0.024586277533178446,24,0,3,1.6666666666666667,0.6,47
0.02206662944690149,0.01013498754969202,0.02206662944690149,16,0,2,2.0,1.0,0
0.09345703460318025,0.029962472925688505,0.09345703460318025,0,0,51,2.1960784313725488,0.3125,7
0.07201734529904907,0.04042016794880648,0.07201734529904907,11,2,8,2.0,0.3125,39
0.050584479529667256,0.01547868510092007,0.050584479529667256,24,1,17,1.7058823529411764,0.4827586206896552,18
0.026520238185225326,0.019125702311515586,0.026520238185225326,11,0,1,1.0,0.0,0
0.02435299767584345,0.009009936289935051,0.02435299767584345,9,0,2,1.0,0.5,129
0.10357723325147294,0.05129498704237896,0.10357723325147294,5,0,40,2.025,0.8395061728395061,8
0.026896984860159148,0.01974011479367155,0.026896984860159148,22,2,1,2.0,0.0,0
0.049071746916956725,0.05177693444810681,0.049071746916956725,4,2,5,4.2,0.8571428571428571,48
0.05435614311068043,0.0344014621889713,0.05435614311068043,0,0,15,2.6,0.1282051282051282,22
0.02756965657696836,0.02261347958980921,0.02756965657696836,0,2,2,3.0,0.16666666666666666,4
0.08089062610873231,0.015461774665631374,0.08089062610873231,5,2,111,3.333333333333333,0.2783783783783784,3
0.022504413292634643,0.005608627704084293,0.022504413292634643,17,0,1,2.0,0.0,0
0.06322134175705783,0.026058980779881093,0.06322134175705783,13,1,14,1.6428571428571428,0.2608695652173913,24
0.047560453939585044,0.03268928061599079,0.047560453939585044,5,2,20,2.35,0.2553191489361702,17
0.026591799006162476,0.019365266811438783,0.026591799006162476,41,2,1,1.0,0.0,0
0.04467474699745423,0.03196354110151757,0.04467474699745423,5,0,15,2.7333333333333334,0.04878048780487805,21
0.02226868352954756,0.0048645685513816535,0.02226868352954756,17,2,1,2.0,0.0,0
0.07240326859690306,0.08679562752511552,0.07240326859690306,13,0,5,1.6,0.0,23
0.05047242370299979,0.03704794531165228,0.05047242370299979,9,2,26,2.230769230769231,0.25862068965517243,12
0.022693838995115338,0.006316047580328091,0.022693838995115338,21,2,1,1.0,0.0,0
0.022655953854619198,0.006090575109812139,0.022655953854619198,17,2,1,2.0,1.0,0
0.10618159672135932,0.05435718503257373,0.10618159672135932,5,1,34,2.323529411764706,0.2278481012658228,10
0.026180719975019043,0.0065026260496800405,0.026180719975019043,5,2,22,3.8181818181818175,0.2380952380952381,15
0.022142062971089355,0.004468864365626159,0.022142062971089355,28,2,1,1.0,0.0,0
0.02438035916620177,0.007136203691829865,0.02438035916620177,14,0,2,2.5,0.6,46
0.02885480473179848,0.0241819224628358,0.02885480473179848,22,2,2,1.0,0.5,10
0.04611208818057745,0.021866602031225122,0.04611208818057745,9,2,23,2.9565217391304346,0.1323529411764706,14
0.031881890599340774,0.009847510149784182,0.031881890599340774,0,0,14,3.6428571428571432,0.3137254901960784,20
0.07659529306848123,0.022783993145636897,0.07659529306848123,22,2,59,2.0338983050847457,0.3583333333333333,6
0.04518088405556253,0.03222424364555164,0.04518088405556253,0,0,19,3.684210526315789,0.5142857142857142,17
0.05271146918200202,0.024931618427301336,0.05271146918200202,9,2,34,5.941176470588236,0.1831683168316832,10
0.028254535727937444,0.024931618427301336,0.028254535727937444,0,0,1,1.0,0.0,0
0.12308209475478589,0.08869805149509387,0.12308209475478589,5,0,24,2.0416666666666665,0.24489795918367346,14
0.022293182587068396,0.004890497885490988,0.022293182587068396,36,2,1,2.0,0.0,0
0.025590578932050637,0.007463138774077994,0.025590578932050637,23,0,10,1.5,0.3333333333333333,33
0.035622606230028664,0.02222087565052331,0.035622606230028664,22,2,5,2.0,0.1,69
0.024297643276118535,0.007880262844532505,0.024297643276118535,3,1,2,1.5,0.0,56
0.10340213234155986,0.07195672055928447,0.10340213234155986,0,0,36,7.388888888888888,0.18045112781954886,9
0.022135033172797296,0.004436170857401346,0.022135033172797296,17,0,1,2.0,0.0,0
0.02374872968493004,0.009847510149784182,0.02374872968493004,2,2,1,1.0,1.0,0
0.025632042113593635,0.013982111577870441,0.025632042113593635,22,0,2,1.0,0.0,3
0.027263207884955152,0.021126770487344654,0.027263207884955152,0,2,2,2.0,0.0,16
0.022612175470045882,0.0059285167716288,0.022612175470045882,41,2,1,2.0,0.0,0
0.02258470874318618,0.005478981033537621,0.02258470874318618,0,1,9,2.6666666666666665,0.5833333333333334,28
0.09439145054621723,0.05612784852759431,0.09439145054621723,5,2,20,2.9,0.4137931034482759,15
0.16632558323889657,0.16562644002925506,0.16632558323889657,0,2,21,3.7142857142857135,0.4615384615384616,16
0.05389631432263858,0.022817814016214293,0.05389631432263858,0,0,40,6.425,0.4319066147859921,6
